,barycenter_0,barycenter_1,barycenter_2,barycenter_3
2023-02-24,0.14479336419056008,-0.555711045060186,0.5837778215056257,-0.6771994023812803
2023-02-27,0.14758213375509194,-0.557763233333991,0.5772085491713952,-0.6715203377849533
2023-02-28,0.1503066637478807,-0.5598958923175781,0.5703847666611156,-0.6658920852288035
2023-03-01,0.15297391054202425,-0.5621051403724425,0.5633165027551207,-0.6603089486040661
2023-03-02,0.15559124502137442,-0.5643866221708933,0.556015230308618,-0.6547647746478894
2023-03-03,0.15816642600615835,-0.5667355524879241,0.5484937152333386,-0.6492529503836899
2023-03-06,0.16070746940730415,-0.5691468440115003,0.5407656120735582,-0.6437664981704104
2023-03-07,0.16322244394795093,-0.5716153728400956,0.5328450631735047,-0.6382983630998436
2023-03-08,0.16571929625050716,-0.5741361724876859,0.5247464660979045,-0.6328416474675734
2023-03-09,0.16820572438341375,-0.5767045426335828,0.5164842501751654,-0.627389770098324
2023-03-10,0.17068911682504231,-0.5793160992394057,0.5080726619149337,-0.6219365415505846
2023-03-13,0.17317666695707076,-0.5819666549856325,0.4995259347963673,-0.6164760673449857
2023-03-14,0.1756752646457671,-0.5846522694282651,0.4908580321402228,-0.6110028377833805
2023-03-15,0.17819147164212504,-0.5873691827378699,0.4820825028267983,-0.6055116413935425
2023-03-16,0.18073148614499376,-0.5901138122292964,0.47321242907538175,-0.5999975965818576
2023-03-17,0.18330104322721932,-0.5928828745022983,0.4642602343903146,-0.5944563131310907
2023-03-20,0.18590533525482938,-0.5956734726207272,0.45523752993907873,-0.5888839915234277
2023-03-21,0.1885490951756242,-0.5984830260434273,0.4461552545420529,-0.5832773531189588
2023-03-22,0.19123662156915808,-0.6013092297491043,0.4370237553294202,-0.5776336338305695
2023-03-23,0.19397177232197713,-0.6041500192103052,0.4278528414019197,-0.5719505512556688
2023-03-24,0.1967580119820858,-0.6070035242516849,0.4186518961949551,-0.5662263039359802
2023-03-27,0.19959840949224292,-0.6098680919095195,0.40942995190104353,-0.560459623632034
2023-03-28,0.20249573387513703,-0.6127422074825216,0.4001958724842642,-0.5546497076337149
2023-03-29,0.20545245285599215,-0.6156245336509353,0.39095830991366287,-0.54879628984745
2023-03-30,0.20847069739727225,-0.6185139756443515,0.38172554876755493,-0.5428997124263204
2023-03-31,0.21155217146015962,-0.6214097934314717,0.3725053251240762,-0.536961049209683
2023-04-03,0.21469805817049872,-0.6243117588936969,0.3633046209671736,-0.5309822583498669
2023-04-04,0.21790898679124182,-0.6272202157239153,0.3541295549476506,-0.5249661972853694
