,barycenter_barycenter_0,barycenter_barycenter_1,barycenter_barycenter_2,barycenter_barycenter_3
2023-05-03,0.1597947988785414,-0.786100212454745,0.35714492194645164,-0.5493022059754293
2023-05-04,0.1202331145247129,-0.8528514361318748,0.3122826681855441,-0.607335343584052
2023-05-05,0.2242080713144611,-0.7652544857979036,0.4467367759074925,-0.4692913158271507
2023-05-08,0.2195576842275251,-0.7841063693638245,0.3843270926905791,-0.4778889931016438
2023-05-09,0.21405163599745522,-0.82775752932813,0.3310929592588552,-0.5045466100225894
2023-05-10,0.2134510410687057,-0.8351709305429549,0.3428971813322728,-0.5012749216695761
2023-05-11,0.18423897572372858,-0.8759700102347563,0.2763438612683371,-0.5176883706629443
2023-05-12,0.2043443094345479,-0.8912455294203705,0.3074608426075273,-0.512226826965401
2023-05-15,0.20828497719709038,-0.8485718108980073,0.2526399111024082,-0.45571214090469375
2023-05-16,0.12709615990948486,-0.9386841434870851,0.061923309229848324,-0.5499368095109375
2023-05-17,0.17749638500132078,-0.8501495799393163,0.08662892175027531,-0.43457825073872924
2023-05-18,0.21612532268574328,-0.8171707963896192,0.051613031558226274,-0.3468399507911878
2023-05-19,0.2144613726577293,-0.8341025492862004,0.04323016779708838,-0.37768733977188923
2023-05-22,0.1916153275094529,-0.8014322975127788,0.029550981876526577,-0.362083846016626
2023-05-23,0.10556008269799427,-0.8438167770101042,-0.020186063400235505,-0.4698893339661073
2023-05-24,0.054587588813637705,-0.9241429382777181,-0.11120136215274691,-0.5827008347882884
2023-05-25,0.05199163399970184,-0.943165197559149,-0.24704837428962248,-0.5487694695260349
2023-05-26,0.07048082949829101,-0.8913781584306415,-0.24730336845164308,-0.44416979371623005
2023-05-30,0.04648288767084108,-0.8992898718549843,-0.3150331332054631,-0.4426877521158473
2023-05-31,-0.004698768016811949,-0.9384626140525252,-0.28542348057599154,-0.521133504159195
2023-06-01,0.0489110700684578,-0.8999917318241774,-0.29169895712170807,-0.4512105470364984
2023-06-02,0.18896725289508856,-0.7843314163990783,-0.12126877607067649,-0.26699872524500795
2023-06-05,0.17101502614311645,-0.8041050839791136,-0.11808917647041157,-0.3116492287618514
2023-06-06,0.18932036760434612,-0.7482637653395906,-0.12536936647569183,-0.25728849074585947
2023-06-07,0.23383779364355972,-0.6832124892312699,-0.027204248718924382,-0.20971369956985794
