,barycenter_0,barycenter_1,barycenter_2
2021-11-04,1.0674730598282256,1.0893530562119862,0.030202783844935962
2021-11-05,1.0744304798655495,1.0865696851647744,0.03541630767154367
2021-11-08,1.0816126562135142,1.0839839145990546,0.04083222953444244
2021-11-09,1.0889869519857356,1.081576165451207,0.046434225159318755
2021-11-10,1.0965126921670925,1.079319723056511,0.05220100252357142
2021-11-11,1.1041414062008492,1.0771805858953567,0.058106326009493635
2021-11-12,1.1118184682900776,1.0751190405752005,0.06412011152755888
2021-11-15,1.1194842559534197,1.0730904511260202,0.07020946360626325
2021-11-16,1.1270756338944394,1.0710457760392003,0.0763398077395755
2021-11-17,1.1345281131501508,1.068933543686337,0.08247634517711365
2021-11-18,1.1417789611723979,1.0667034591915099,0.08858591627094066
2021-11-19,1.1487695702059024,1.0643088437964063,0.09463795440115687
2021-11-22,1.1554462930125202,1.0617071133579072,0.10060461180857727
2021-11-23,1.1617609589042233,1.0588593065338687,0.10646107608761539
2021-11-24,1.167670259253995,1.0557294846517018,0.11218542355855939
2021-11-26,1.1731360480745574,1.0522852828630473,0.11775850473928567
2021-11-29,1.1781257023110967,1.0484984539234246,0.1231643938787423
2021-11-30,1.1826134203199632,1.0443464114717662,0.12839126177493088
2021-12-01,1.1865802790707518,1.0398132087859022,0.1334311013842692
2021-12-02,1.1900126214248963,1.0348886397262311,0.13827832751830338
2021-12-03,1.1929010397326056,1.0295671562638247,0.1429293529015695
2021-12-06,1.1952403996274423,1.0238477070701684,0.14738250098926134
2021-12-07,1.1970311892394772,1.0177348486020914,0.15163876724732758
2021-12-08,1.1982794013625575,1.0112380790811828,0.1557017852745115
2021-12-09,1.1989949584755257,1.0043703217832285,0.15957691353644263
2021-12-10,1.199190362677614,0.9971463364096748,0.16327036488516083
2021-12-13,1.1988806394229437,0.9895820616227513,0.1667893275773517
2021-12-14,1.1980800518820651,0.9816921126977122,0.17013993688090995
2021-12-15,1.1968027690982277,0.9734913239989934,0.17332761043238282
2021-12-16,1.195065958113131,0.9649970439631743,0.17635919958942203
2021-12-17,1.1928898553111156,0.9562289752779017,0.17924315563698642
2021-12-20,1.1902957984593237,0.9472075929226867,0.18198836700147472
2021-12-21,1.1873072969523177,0.9379545746710574,0.18460485104266358
2021-12-22,1.1839492565399872,0.9284916227205697,0.18710335826675667
2021-12-23,1.1802461342688793,0.9188387422744247,0.18949438103605734
2021-12-27,1.176220179543485,0.9090132157125266,0.19178717000701004
2021-12-28,1.1718901914297146,0.8990288729658307,0.19398884021125382
2021-12-29,1.1672729524115641,0.8888974744513599,0.19610546378801091
2021-12-30,1.1623828187225371,0.8786283746265099,0.19814203510122244
2021-12-31,1.1572307785569338,0.8682273665882596,0.2001017061145959
2022-01-03,1.1518260838721375,0.8576976525495853,0.2019867760784205
2022-01-04,1.146178977496327,0.8470423240949457,0.2038005097241309
2022-01-05,1.140301980698523,0.8362661292951101,0.20554751770079457
2022-01-06,1.1342106662478175,0.8253763309315886,0.20723412468457436
2022-01-07,1.1279236831534574,0.8143831780081139,0.20886831502611436
2022-01-10,1.1214616674672662,0.8032990030382073,0.2104594636299539
2022-01-11,1.1148459330274403,0.7921371259520497,0.21201742676110566
2022-01-12,1.1080964964056899,0.7809098036014189,0.21355133746654303
2022-01-13,1.1012321206687188,0.7696277173166132,0.21506958507101157
2022-01-14,1.0942709515113116,0.7583004581115446,0.21658035738016612
2022-01-18,1.0872309467750263,0.7469370683005709,0.21809166013031497
2022-01-19,1.0801304118455957,0.7355469251563377,0.21961149221287274
