,barycenter_barycenter_0,barycenter_barycenter_1,barycenter_barycenter_2
2023-01-19,0.671306373723951,-0.5785050738610885,0.2713745947901108
2023-01-20,0.7372726289814628,-0.49040967564016663,0.3738870817865311
2023-01-23,0.7670033068596103,-0.4299752393215388,0.441936477653313
2023-01-24,0.7837309433433371,-0.4629940738265359,0.4347498589702889
2023-01-25,0.7932648343215315,-0.43984246972628327,0.4341846162333937
2023-01-26,0.8319078192252576,-0.4043311409853289,0.4687676400325943
2023-01-27,0.8120974857007468,-0.38742373760391424,0.4828036140643969
2023-01-30,0.7780147760254257,-0.43593353767856663,0.4255614802531963
2023-01-31,0.8514674938836119,-0.3510343512552519,0.5329195541906567
2023-02-01,0.8775830868664031,-0.300574808239823,0.6002226657098823
2023-02-02,0.8573142790317991,-0.2137370364973734,0.6768689667508084
2023-02-03,0.82082532215305,-0.3014294863967413,0.602597890590934
2023-02-06,0.8231056029176945,-0.3544192087846266,0.5485511587496382
2023-02-07,0.8598159929616652,-0.31726213880588966,0.5939325039689237
2023-02-08,0.8243346968602066,-0.3775370581838554,0.5300311137192251
2023-02-09,0.7968191519430827,-0.43789984915663455,0.46046094970772905
2023-02-10,0.8497818125343695,-0.4473509174488712,0.49044982993669584
2023-02-13,0.9001868639846351,-0.39217408109007346,0.5609110718113858
2023-02-14,0.8773654211839972,-0.39236844342234445,0.5250353215857808
2023-02-15,0.8979839414835166,-0.3658427143001348,0.5576707154330993
2023-02-16,0.8477462442624422,-0.4281196569412208,0.4986568593538973
2023-02-17,0.8572620908639871,-0.43186049022100226,0.5046013601288183
2023-02-21,0.7834315534305759,-0.5390489085125475,0.35091820111382865
2023-02-22,0.7771283430263406,-0.5463046254208836,0.33450449280960487
2023-02-23,0.798934524102556,-0.5502202473213053,0.3526318477911533
2023-02-24,0.7797177084233733,-0.6206800004545433,0.3013686188995548
2023-02-27,0.7847090488915155,-0.6155622693413566,0.2974401236735455
2023-02-28,0.7515251937530557,-0.617710638247822,0.27462213089146015
2023-03-01,0.7470762254017218,-0.6416874222305726,0.23921470059505126
2023-03-02,0.7955005802180114,-0.6069309205236797,0.2908423102956495
2023-03-03,0.8546603941821589,-0.5348510365782674,0.3667108094323926
2023-03-06,0.8557767538829315,-0.5750981243033048,0.3380296906280811
2023-03-07,0.7889228521868629,-0.649331866348504,0.22142206899493277
2023-03-08,0.794503726906765,-0.6344591263329121,0.24025177219642468
2023-03-09,0.709073627580409,-0.7374913847963521,0.12284209026059961
2023-03-10,0.6221893832679849,-0.831649333767345,0.0015601304760969046
2023-03-13,0.5986155465941345,-0.8475018155019675,-0.04052277577364799
2023-03-14,0.6789495405366026,-0.799823642468401,0.03957982253904552
2023-03-15,0.598371613695883,-0.8328002882339203,-0.01993429600482386
2023-03-16,0.6681322427623261,-0.7829661087104189,0.047171634568338484
2023-03-17,0.5875820106932088,-0.8411070838972826,-0.06124704390845849
2023-03-20,0.6786583069637712,-0.8001159146676061,0.0131600616675324
2023-03-21,0.7186691516712046,-0.7483729611259877,0.06820807838912094
2023-03-22,0.6244018122198943,-0.8548804781661303,-0.06972905778887058
2023-03-23,0.6023105289100598,-0.8514961044735899,-0.09124292922303939
2023-03-24,0.6613213780821092,-0.8134062406087941,-0.02958424467312979
2023-03-27,0.6980140717224081,-0.7941816686905917,0.006651492915754833
2023-03-28,0.7178669133862067,-0.7826534353980572,0.006564073126612743
2023-03-29,0.7820580278985924,-0.7112938817467215,0.09527151458519018
2023-03-30,0.805814758072459,-0.6851349091747279,0.12268012849161826
2023-03-31,0.8712366595851324,-0.6039273230127075,0.2139195869605923
2023-04-03,0.9059170521862455,-0.6242677678164424,0.2032802689094412
2023-04-04,0.8484311048497529,-0.6397996018991072,0.14818257123811437
2023-04-05,0.8723746599537617,-0.6625111070936186,0.14865576973686803
2023-04-06,0.8676370174174324,-0.6496045768513391,0.15921820993702213
2023-04-10,0.8960299369462572,-0.6351149962366057,0.1879883280408689
2023-04-11,0.9208581769369799,-0.6066625587029572,0.22768863937237815
2023-04-12,0.9196205301653809,-0.6525020999561694,0.20293179579397105
2023-04-13,0.9468007541762702,-0.5994515620330604,0.24716817514226916
2023-04-14,0.9266232573662287,-0.6359870438922107,0.21644439959169812
2023-04-17,0.9567654276747901,-0.5982389297754148,0.2586356242547276
2023-04-18,0.9699374883558435,-0.5966220361550033,0.24947363494109576
2023-04-19,0.9522067705654677,-0.5904520304291656,0.2687153719802251
2023-04-20,0.951030329076696,-0.6442374395118817,0.24203133403529076
2023-04-21,0.9470715830187545,-0.6306813609152566,0.24707014098786195
2023-04-24,0.9713731921169464,-0.6328271515820579,0.2536222323734532
2023-04-25,0.9193936214786322,-0.7162001272551958,0.15528293434723286
2023-04-26,0.85567755618534,-0.7405125457181102,0.08063055611532088
2023-04-27,0.9336131691885199,-0.6490272668804126,0.16981283976532638
2023-04-28,0.970464661501909,-0.5932529118504996,0.23321153460239016
2023-05-01,0.9926121854546794,-0.6017675984106224,0.2283476311240414
2023-05-02,0.934374804546933,-0.6677129636002298,0.13544266854460366
2023-05-03,0.9025488793066789,-0.6874053481582066,0.09708955831851729
2023-05-04,0.8656627217783015,-0.7262225078813989,0.05570001790938223
2023-05-05,0.9470919493488145,-0.6742811057668155,0.1578160109118838
2023-05-08,0.945208490891991,-0.6899164330429477,0.13607790580084464
2023-05-09,0.9379155719937428,-0.7118319737817221,0.1047548129103005
2023-05-10,0.9433075941523287,-0.7006027088961142,0.10603671357487877
2023-05-11,0.921157853983021,-0.7300076785129844,0.08050154095498188
2023-05-12,0.9385700084193245,-0.7412492538721993,0.08661283293964624
2023-05-15,0.9382372687623803,-0.7103812135729356,0.10853080895109231
2023-05-16,0.8746486202596425,-0.7791663928667599,0.014007685992663561
2023-05-17,0.9087454105961711,-0.7148341120024346,0.08243222784570617
2023-05-18,0.9359938008989371,-0.6781018544278451,0.11594724313112403
2023-05-19,0.9339859802595104,-0.7037160263309166,0.1020787947964531
2023-05-22,0.9101492737220865,-0.690009357228925,0.12331370060946786
2023-05-23,0.8426690407586337,-0.7454820956088325,0.06092106359108772
2023-05-24,0.8027742149241034,-0.7958615839611256,-0.021611415237910703
2023-05-25,0.7976850864032725,-0.8144339778144415,-0.030840759800772007
2023-05-26,0.8149827584741116,-0.7680356475400987,0.023113994531640657
2023-05-30,0.7938622342731412,-0.7706023878901003,0.007006670179611144
2023-05-31,0.7651478935453182,-0.7826622414771783,-0.035102088765727166
2023-06-01,0.8000365621287647,-0.7523103030447283,-0.0017177727650233732
2023-06-02,0.906977448919888,-0.6721185225397135,0.1357047235639879
2023-06-05,0.8993221519446499,-0.6907505056142783,0.1170086884311306
2023-06-06,0.907952393770768,-0.656781696988507,0.15330018271776805
2023-06-07,0.9355792866320741,-0.6371767309168626,0.2093318283517872
2023-06-08,0.9549807590551083,-0.6282185984076238,0.20575555887069075
2023-06-09,0.9526374115503613,-0.63697451738575,0.19304978521
2023-06-12,0.9781856449604796,-0.5932497885420136,0.21982045232859632
2023-06-13,1.016369114348708,-0.5536084445747731,0.2768592244649085
2023-06-14,1.0040932459549705,-0.5465786058453684,0.2734680991786843
2023-06-15,1.070282880433482,-0.4913301002291083,0.351827665271831
2023-06-16,1.06808834196479,-0.494513773017658,0.3482608283001508
2023-06-20,1.020072040926881,-0.5354074469778154,0.28753948025325
2023-06-21,1.0477211705958938,-0.5657654393700009,0.2748953675598467
2023-06-22,1.042659011681228,-0.5823361417794685,0.23998076758537742
2023-06-23,0.9945573547169081,-0.6125940939962434,0.18322054384243325
2023-06-26,1.0167390464967692,-0.5827408362310763,0.22566725584017738
2023-06-27,1.0760032744084294,-0.522830624197348,0.29147684331230483
2023-06-28,1.0503645696648363,-0.5289492426573833,0.27211723241104074
2023-06-29,1.0990719943245866,-0.5138400788722529,0.3223565474374815
2023-06-30,1.1627045701581071,-0.4736156242000931,0.3749749026487995
2023-07-03,1.1649040960100037,-0.45717311625198903,0.3977392420385375
2023-07-05,1.1496919018977578,-0.4762655224389743,0.3664542750867769
2023-07-06,1.1080902494521625,-0.5140927774793761,0.31962446483069973
2023-07-07,1.100642494504902,-0.5033586457594815,0.31413853266470115
2023-07-10,1.1414487719874737,-0.4654517420794772,0.3613095611210977
2023-07-11,1.1890166245314906,-0.41355884599603365,0.4266088058747991
2023-07-12,1.2021547231927054,-0.3876497547273394,0.46576593178609793
2023-07-13,1.2195890711328936,-0.3591050685625402,0.5055358470827909
2023-07-14,1.2050011732167705,-0.395546334302181,0.47429645426547323
2023-07-17,1.2272642576521595,-0.41375305725734596,0.4722537919062766
2023-07-18,1.2481742098143906,-0.3811838712988889,0.5002976777058533
2023-07-19,1.2566538338871172,-0.3376451152079314,0.5369355710924699
2023-07-20,1.2888237165152918,-0.3778183067620732,0.5456168793772442
2023-07-21,1.3078328906734897,-0.3720731173545557,0.5643371040940465
2023-07-24,1.3210303895071447,-0.35884413729675035,0.5728776749453298
2023-07-25,1.3368631528384631,-0.3593315146772511,0.5787589166297403
2023-07-26,1.3240098411181398,-0.35213731446272684,0.5986435981839147
2023-07-27,1.273908437766473,-0.39887672143549086,0.5231853373581213
2023-07-28,1.294016800263878,-0.35874766619340087,0.5417759357385923
2023-07-31,1.305653742787618,-0.3361974171618098,0.544149302375007
2023-08-01,1.2950273578230453,-0.373039331902442,0.5263707472134102
2023-08-02,1.2688536422152654,-0.4416420037997117,0.47604604702683145
2023-08-03,1.2423381884954081,-0.4737292002437112,0.43605943440011324
2023-08-04,1.2058203530226466,-0.4850899134143451,0.3973398142121742
2023-08-07,1.2666640923453323,-0.45154464209929773,0.44906468494539786
2023-08-08,1.2416620384839603,-0.48318269533779695,0.41244150430065024
2023-08-09,1.244441056777533,-0.49610628513648153,0.38832608703379745
2023-08-10,1.2350618532622613,-0.4881744184374559,0.3726695353774691
2023-08-11,1.2496409147279082,-0.4931589274803709,0.3708466969727773
2023-08-14,1.2572377756704554,-0.4927212501569539,0.36111490730857776
2023-08-15,1.1936401042084255,-0.5583281180349108,0.26764237154947923
2023-08-16,1.171882770842554,-0.6017628554888621,0.22220843855199998
2023-08-17,1.1153263565863236,-0.6461997039353693,0.18571973655291474
2023-08-18,1.137648183855593,-0.6475942274044898,0.19143875292761273
2023-08-21,1.139523302544443,-0.6487801298067284,0.17684647653810887
2023-08-22,1.125254976142803,-0.6547974341782268,0.15797880011819676
2023-08-23,1.1675114332701388,-0.6148006437394986,0.20891265197263867
2023-08-24,1.1141484492505578,-0.6636498518043258,0.16185263194934038
2023-08-25,1.1505939268294834,-0.6398806850145998,0.1947074615078753
2023-08-28,1.1846847866134003,-0.5977368193421967,0.23369346728354082
2023-08-29,1.2347166816705362,-0.5333372093813543,0.29726077699616094
2023-08-30,1.2521508239132697,-0.5174335356854324,0.3109602059148509
2023-08-31,1.2284281347685198,-0.5246418740814538,0.27569251863887323
2023-09-01,1.2489192235083895,-0.5282864690248628,0.28841304529949274
2023-09-05,1.1823591252079484,-0.5820184435904202,0.20269069780809765
2023-09-06,1.1736886803449527,-0.5993887426750506,0.1861948209864151
2023-09-07,1.189719110174579,-0.6312880069307956,0.1608851512274958
2023-09-08,1.2075257697818584,-0.6345614536384672,0.15460087416145804
2023-09-11,1.2155894141285284,-0.6220791951530885,0.1768239108075754
2023-09-12,1.1990686921407763,-0.6471155693128078,0.17207356184747824
2023-09-13,1.1900618865632637,-0.6668772262285587,0.15948356004556768
2023-09-14,1.250325062576924,-0.616891919173397,0.2269005659682952
2023-09-15,1.1921932009956078,-0.649035104943129,0.18132639286628244
2023-09-18,1.2115321193975117,-0.670120401313827,0.16468657313235396
2023-09-19,1.1989038347120813,-0.6747488807616161,0.1527665949051375
2023-09-20,1.1873167232415796,-0.6908709400066956,0.13110589027341443
2023-09-21,1.1010457807254426,-0.7748704701079369,0.03241168740916436
2023-09-22,1.0932173855595317,-0.8061406929831842,0.010309947164806316
2023-09-25,1.108993482006776,-0.8026387382765228,0.019870716870051423
2023-09-26,1.0278824484053448,-0.8674224889203417,-0.07280329114730928
2023-09-27,1.0343810184906042,-0.8786647672757091,-0.08539384687359079
2023-09-28,1.0700498982645736,-0.8467812742850647,-0.05287208481076048
2023-09-29,1.0238627731024637,-0.8345308663195014,-0.05748515326400731
2023-10-02,0.9614127905159761,-0.8760067167038408,-0.1311018792904645
2023-10-03,0.9163080042050789,-0.9455847465084174,-0.18860126934363855
2023-10-04,0.9537891745616341,-0.9176941248717136,-0.1454467622459887
2023-10-05,0.9360719794988596,-0.9343452933582169,-0.16696806901031647
2023-10-06,0.9856027102326276,-0.906487304502174,-0.11794513584736613
2023-10-09,1.052628974040686,-0.8932090541656579,-0.07823389727905053
2023-10-10,1.087655995769785,-0.8476166150928238,-0.03756001003454473
2023-10-11,1.1075429259178013,-0.8508672138737653,-0.021132856016582425
2023-10-12,1.0537624058434234,-0.9254794746972678,-0.10574893757120486
2023-10-13,1.0663402323389222,-0.9518999843552677,-0.1141618826153537
2023-10-16,1.1328381873467592,-0.9019048145496568,-0.035848842219114406
2023-10-17,1.1565421140237464,-0.8871756666345445,-0.011762224939789111
2023-10-18,1.0964712188341126,-0.9712680530279728,-0.11339516239238089
2023-10-19,1.0269142747369189,-1.0136562082387781,-0.1799869810543749
2023-10-20,0.9589482539218256,-1.0564586748312264,-0.23750413861526762
2023-10-23,0.9261659510418958,-1.0777326682118584,-0.2812199540502267
2023-10-24,0.9742713994250805,-1.0292115805680877,-0.2534564902117304
2023-10-25,0.9517446087690489,-1.1013753880840966,-0.3245456483693964
2023-10-26,0.935441375394733,-1.1223881854453488,-0.3063397362796544
2023-10-27,0.8814530202214278,-1.17201110164653,-0.382191262023055
2023-10-30,0.929252699655926,-1.1294595771377003,-0.3423763090580292
2023-10-31,0.973783230252459,-1.08681899003146,-0.28055121306483244
2023-11-01,1.021173751402294,-1.0968613337999802,-0.25686976445095705
2023-11-02,1.1255919529958582,-0.9910282823692124,-0.14291190320413236
2023-11-03,1.1693394286353629,-0.898994828512916,-0.04423740022819407
2023-11-06,1.164084397601414,-0.9247889548834904,-0.0783626289633447
2023-11-07,1.1436866942533799,-0.921403800780656,-0.09126365716223428
2023-11-08,1.1330606822729448,-0.9262605042508584,-0.0889449982137706
2023-11-09,1.1063815232469307,-0.9730754061079787,-0.1483554215701827
2023-11-10,1.1757798566209385,-0.9281138843215824,-0.08115545307931883
2023-11-13,1.1819163224748863,-0.9386248233228134,-0.1042092488319304
2023-11-14,1.2809457658317158,-0.7967495976517129,0.08411831899929384
2023-11-15,1.2683580462788089,-0.756140174284856,0.11316770432239844
2023-11-16,1.261760022450191,-0.7701110378127474,0.10724992600629021
2023-11-17,1.2798757769300035,-0.7529315129637649,0.12995038593482838
2023-11-20,1.2964161574035094,-0.7309723942125079,0.15198476955673498
2023-11-21,1.3010584663498816,-0.744203370982407,0.14835626518984685
2023-11-22,1.3280579629728821,-0.723313994520475,0.18104201922965
2023-11-24,1.3452443545960207,-0.7105415136361403,0.20278789909834544
2023-11-27,1.3334455003069272,-0.715587739444426,0.1857625939198838
2023-11-28,1.3100586910210121,-0.700325713828062,0.18405517162093765
2023-11-29,1.294541591433244,-0.6747172879572257,0.2133393557204306
2023-11-30,1.35944245105698,-0.640790276490964,0.26430129139670705
2023-12-01,1.414676873915831,-0.5572539500927487,0.35893476418315223
2023-12-04,1.4044059702295428,-0.5540841420681408,0.3738474403084935
2023-12-05,1.3613171490398883,-0.5943754401269843,0.31858860677009276
2023-12-06,1.3535752370851575,-0.5751582876451914,0.3337191476388245
2023-12-07,1.3691724478075034,-0.5431650727263142,0.36363607730956643
2023-12-08,1.3842561285847688,-0.5365243870730039,0.37267975689896604
2023-12-11,1.4515905923157288,-0.5107052584323589,0.42596087611605055
2023-12-12,1.4760092881163194,-0.5033346585272473,0.4424283503765732
2023-12-13,1.5677672480799143,-0.39759770398852845,0.5936869395660997
2023-12-14,1.54626855312026,-0.32620510694111365,0.6879772568719285
2023-12-15,1.5063584566156083,-0.36000283050186427,0.6366449332659568
2023-12-18,1.5295914795904835,-0.3583374213428113,0.6394023716989314
2023-12-19,1.5613949540236174,-0.32172943889357475,0.688818344335822
2023-12-20,1.4638774948822764,-0.3968621871280256,0.5785267091230778
2023-12-21,1.5161408468326618,-0.3315564061645279,0.6583206262369069
2023-12-22,1.5403759264118804,-0.31290096318508837,0.6863782073777267
2023-12-26,1.5716430425893446,-0.2901636811645302,0.7286956976876506
2023-12-27,1.5782556030415333,-0.2842619775929487,0.740754684694629
2023-12-28,1.5848368157873494,-0.27187072720803923,0.7597638207995374
